Day of the week,Time of day,Amenity type,Distance to amenity,User rating of parking,Handicap accessible,Price
6,865,7,4512,1.7772288628226165,1,13.0
3,985,4,1940,1.6669604769052526,0,16.0
5,832,7,2686,1.9322217361578717,1,16.0
3,1634,6,2246,3.40280713807467,1,24.0
1,1559,1,4496,3.5226007417789154,1,22.0
6,1187,7,657,3.870982937838293,0,32.0
2,1381,3,2241,3.5363055480966503,0,24.0
1,1607,3,3522,3.681650360123461,1,23.0
6,980,1,2286,3.220251208596564,1,23.0
2,1847,4,58,2.4703906194230703,1,32.0
7,1052,7,702,4.814317086640861,0,36.0
5,1931,9,3181,4.572555826437033,1,28.0
5,1010,7,1372,3.0284682110400056,1,24.0
3,1569,3,3972,3.510943560910703,1,22.0
2,1044,5,4761,1.853118220353989,1,13.0
7,1446,2,2555,4.216151635535475,1,27.0
2,892,1,1724,4.946361587071525,0,33.0
2,1255,9,2804,3.0927591665961676,0,21.0
6,1170,8,1243,4.302694028182209,1,31.0
1,1502,10,4242,1.524666395532246,1,12.0
2,1628,8,4609,1.4688471823154496,0,11.0
5,1718,3,2005,3.9479674311040562,1,27.0
5,906,2,1546,3.491514407243829,0,26.0
6,1481,7,1998,3.5444755216529074,1,25.0
5,1280,4,1684,4.069946257839204,0,28.0
6,1140,5,4338,2.650870174126213,0,18.0
6,1645,9,2959,1.7742174407103026,0,14.0
7,1547,2,4791,3.1269312612696054,0,20.0
7,1128,9,4404,2.3541375959239694,1,16.0
5,1252,5,1982,1.4810826716651437,1,15.0
3,1124,8,1779,4.863765456702632,0,32.0
4,1465,8,1287,3.7942470923092064,1,28.0
6,1315,5,3096,4.080216970996037,1,26.0
2,1013,10,4756,1.7846239067625604,0,13.0
6,1539,1,4845,1.5073509817396724,0,11.0
6,1845,5,4463,4.594676238042849,1,27.0
4,1283,3,4471,2.393627879311778,1,16.0
1,1032,10,2196,3.8600739595765536,1,26.0
7,872,9,2016,2.287750157420189,1,19.0
4,919,8,3715,1.2265889007938449,0,11.0
6,1458,10,3888,4.909069275911687,1,29.0
4,1185,1,4364,2.376645838104349,0,16.0
6,1964,10,506,1.7497032542153543,1,23.0
2,1870,9,1888,3.052069532916886,1,23.0
5,970,7,1880,3.2275617076544814,1,24.0
3,1938,3,3351,4.49570391931937,0,28.0
7,1720,1,3961,2.6392295410668702,0,18.0
6,1268,10,1187,3.7091105581816004,1,28.0
4,1815,7,4492,1.7695225081922374,0,13.0
6,1231,6,669,2.382121160093011,0,24.0
6,1071,2,1314,3.136901426005105,0,25.0
2,963,2,4559,4.491457279149292,0,27.0
7,1622,1,4806,2.801987996719356,0,18.0
7,1211,9,1950,2.358880300759122,1,19.0
6,1286,1,180,1.9603520380081956,0,27.0
4,1103,1,1284,4.32071688176268,0,31.0
3,1503,9,4982,4.1119395487985635,0,24.0
5,1530,3,1597,1.1092936594845142,0,14.0
5,1266,8,2583,2.885008523294041,0,21.0
6,1359,6,927,1.9418605637382913,1,21.0
4,1112,8,1339,4.368700039441073,0,31.0
4,1805,2,4667,4.2836112323550495,0,25.0
6,1023,8,4120,4.256611396926084,0,26.0
2,1274,8,4737,2.5966294366426026,1,17.0
6,1136,9,481,4.3622846421693575,1,36.0
2,1449,6,4389,4.99845632527663,1,29.0
7,1862,5,3723,1.9543276605124618,1,15.0
2,920,9,652,4.023224685822728,1,33.0
4,1140,10,2712,3.931467090311207,1,26.0
5,1088,1,199,1.9038688420128618,0,27.0
4,1433,10,4963,1.0305500733164155,0,9.0
1,898,10,1660,4.1614752790567024,1,29.0
5,1168,6,743,1.273921372773534,1,18.0
1,1461,4,1726,2.05127516608652,1,18.0
7,1699,3,2616,2.843565023022909,0,20.0
3,1646,1,1884,3.5970657586648094,0,25.0
7,1274,10,2934,1.9373679448109264,1,15.0
7,1790,9,4799,4.094176466564351,1,24.0
7,1965,8,4398,2.4372364979577577,0,16.0
4,1460,9,3743,3.674355066191958,0,23.0
3,1174,10,4670,1.8204728164406703,0,13.0
1,1769,10,1696,1.6702496415926613,1,16.0
7,1964,5,3388,4.817491663658919,1,29.0
1,860,3,2614,3.7601053234094626,0,25.0
5,1128,1,792,2.9536566872621925,1,26.0
1,1181,9,4785,2.3867665579714523,1,16.0
4,1914,5,1588,3.2432689291282633,0,24.0
7,1311,4,3755,1.0060494874973474,0,10.0
7,1674,4,1367,2.048865931313191,0,19.0
4,1681,10,1860,2.560028518222003,1,20.0
4,1800,3,3261,4.7422588072083025,1,29.0
6,1635,7,91,3.9665379171458652,1,39.0
3,1671,1,2546,2.3223654914806953,0,18.0
4,1412,9,4746,1.1681026682894586,1,10.0
6,1567,8,1664,3.693881434312157,0,26.0
2,1208,8,167,4.154295463782395,1,38.0
4,1633,4,2576,4.1982341372525145,1,27.0
4,1696,3,4927,2.118944504013805,1,14.0
3,1349,10,1309,1.7841888936810695,1,18.0
7,1501,8,1821,4.572154646588237,0,30.0
2,1415,10,4969,3.906214191932079,1,23.0
1,1120,3,4088,4.435599384624918,0,27.0
1,1952,6,4213,4.718779119739504,0,28.0
4,1409,5,4460,2.416304010999972,0,16.0
5,1522,9,4507,2.7036024523618605,0,18.0
1,1678,4,4296,1.6027027014169035,0,12.0
6,1653,3,172,1.6846931222458874,0,26.0
6,954,10,4905,3.8368462062505606,0,23.0
4,1369,4,123,1.2043900856901875,0,24.0
5,1296,5,4548,2.596707835229775,0,17.0
4,1919,1,344,2.1630961124881822,0,26.0
2,1764,10,4030,2.7682069604903,1,18.0
5,927,2,2329,2.570053689423651,0,19.0
1,1282,8,897,3.2076415763244395,1,27.0
1,1072,5,386,4.856404452882172,0,39.0
3,1294,8,1695,1.6251414815231429,1,16.0
2,1435,7,3849,4.627327697490828,0,28.0
4,1892,10,2195,1.4954692559738252,0,14.0
7,1691,6,1823,1.5225627473616887,1,15.0
5,866,6,640,4.188293459548035,0,34.0
1,1681,8,4695,4.443566249097019,1,26.0
7,1706,1,2638,4.462737057615031,1,28.0
6,1752,2,4745,3.4556145779585536,0,21.0
2,1865,2,2855,3.9626855817456406,1,26.0
4,1671,5,2122,2.993267583548391,0,22.0
1,1209,4,1483,2.3565586853146545,0,20.0
7,807,9,3292,3.519109012272078,1,23.0
7,1547,3,4158,2.3317516620521603,1,16.0
6,1874,4,2509,2.892017253635759,0,21.0
5,1505,2,3129,2.265205322822551,1,17.0
7,1585,3,279,3.8814245222739414,1,36.0
3,1984,8,4405,1.3070570685190388,0,11.0
6,941,1,333,1.9425192019118929,1,25.0
7,1582,3,2901,1.9884288930468577,1,16.0
2,1521,6,4866,2.0480485437085294,1,14.0
2,955,3,3457,2.2749345523130406,0,16.0
5,1315,6,4433,2.3357822788639306,1,16.0
3,1215,9,94,4.802756753800541,0,43.0
7,939,10,188,3.9759216843856793,0,37.0
1,989,10,2138,3.0965784391123634,0,22.0
3,1245,7,1725,1.2662817633048191,1,14.0
6,1593,8,4125,1.0452466727936311,0,10.0
7,1112,5,1555,3.164893907398106,1,24.0
2,1039,8,3516,1.1137074373543792,1,10.0
3,1333,3,3796,2.980796573112197,1,20.0
4,1233,10,4864,1.049996287316438,1,9.0
5,1308,5,448,3.9083357811943173,0,34.0
4,1263,5,1593,4.007960982572242,1,28.0
4,1306,1,1131,2.384930896699364,1,22.0
5,1303,6,4294,1.926794554836011,0,14.0
7,1931,6,2568,4.695610089313911,0,30.0
4,1672,9,4146,3.2209201094576545,1,20.0
7,1235,4,3307,4.727062013657038,1,29.0
2,979,10,4706,3.2507445165150615,0,20.0
5,1048,7,2859,2.8110360069395792,1,20.0
7,927,8,1584,1.4320553098912736,0,15.0
3,1110,2,2924,1.2043657205224618,1,12.0
1,1295,1,1670,2.291921521461938,0,19.0
2,1693,2,4814,4.70810292933035,1,27.0
6,993,8,751,2.9760464316710813,0,27.0
4,1218,6,2022,1.9333102424396529,0,17.0
5,1237,8,1331,4.773058541230032,0,33.0
7,1085,10,609,4.864849560163144,1,37.0
6,1722,7,3050,4.707966584385648,0,29.0
7,1426,5,1884,2.525717009462991,0,20.0
7,913,5,2022,2.397791722205847,0,19.0
7,1513,2,2071,4.499938725233458,1,30.0
5,1348,5,809,4.4452295330509255,1,34.0
2,1392,9,3853,4.902327877125095,1,29.0
3,1322,4,1841,4.9299608858880575,1,32.0
2,1934,6,3020,4.219116018078341,0,27.0
4,1529,7,742,4.055988871298075,1,32.0
5,1640,10,3175,4.7176011533091105,0,29.0
2,1230,5,2853,1.7174719394424192,0,14.0
2,1705,9,3725,1.0111565876492818,1,10.0
4,1391,3,686,2.1896276438826283,1,23.0
2,1910,9,1607,4.814457346645663,0,32.0
3,1255,10,3445,2.3167224222336595,1,17.0
2,1924,9,3073,3.9907233937855553,0,25.0
2,938,1,2327,4.552112396766928,1,29.0
7,1378,1,3513,2.7752612467549955,1,19.0
5,959,1,4741,2.012318776708245,1,14.0
5,1034,10,626,4.936036807285051,0,37.0
7,832,6,4822,4.858295668474914,0,28.0
1,1999,1,3373,3.2160476409939,0,21.0
1,1422,10,4446,2.7262333584492247,0,18.0
6,1379,9,3133,3.6953918662419,1,24.0
4,946,8,113,1.274664784655338,1,25.0
4,1462,2,1700,3.5962484461733184,1,26.0
2,1580,3,3645,4.562708044026678,1,28.0
5,1962,7,4296,4.273714661048919,1,26.0
1,829,5,4181,4.1253316320928395,1,25.0
2,1893,7,1381,2.150214784187669,1,20.0
2,1305,8,557,3.106946938260029,1,29.0
3,929,1,1306,1.8306828033081044,1,18.0
1,1217,8,1848,4.564743662615323,0,30.0
7,1447,8,4512,1.2806913902596615,1,11.0
5,938,5,2414,2.0903656951825758,1,17.0
6,816,8,3147,3.858459918292665,0,25.0
3,1618,5,4222,2.65405062111211,1,18.0
1,1804,8,2093,4.815816964748148,0,31.0
1,1767,10,968,1.5156029402716045,0,18.0
3,931,2,2132,3.33184819559689,1,24.0
7,1741,8,1263,4.55887455799727,1,32.0
2,1914,3,3211,3.8447384239132205,0,24.0
7,1030,3,4209,1.3464210527982696,0,11.0
5,1651,9,2001,4.566776775398768,0,30.0
2,1209,7,2713,3.3817619013297042,0,23.0
6,941,5,3714,3.067261626410083,1,20.0
5,1922,3,3630,3.362546553504255,1,22.0
7,1980,10,448,3.5216464980810236,0,32.0
5,1957,9,2150,1.259100156476241,0,13.0
7,1069,3,2618,1.572756594650821,0,14.0
6,1783,6,4585,3.063775477730882,1,19.0
5,1076,5,3248,1.6366695916701257,0,13.0
5,1151,7,1888,3.4257839166988404,0,25.0
6,862,2,2664,1.7979958505506333,1,15.0
7,884,1,1600,1.5357770359322758,0,16.0
2,1991,6,4002,2.6515487420663435,0,18.0
7,1421,4,1719,2.154702542997843,1,19.0
2,1338,3,1210,1.6883130679634415,0,18.0
3,1480,1,2039,3.3373934151113387,1,24.0
4,1470,5,435,1.6584656370470254,1,23.0
4,1930,2,2700,2.4279676600431874,0,18.0
1,973,10,1771,1.8342404844259734,0,17.0
5,1580,3,1247,2.373030124421065,1,21.0
3,1748,2,3041,2.118016604037788,0,16.0
4,1074,7,3211,4.540000919493419,0,28.0
3,1301,6,2160,4.748870834046407,0,31.0
3,1671,7,1931,4.310533823700132,1,29.0
1,1239,1,4874,1.514872135916999,0,11.0
6,839,2,3890,3.0818073730031927,1,20.0
3,1914,4,2911,2.0010935782425836,1,16.0
5,1142,10,4995,1.1781858726536907,1,10.0
6,822,8,1725,2.5970109961425543,0,21.0
4,1149,10,2769,3.7466508528480498,1,25.0
3,917,5,4559,1.3916169064185389,1,11.0
4,961,3,4577,2.006589563774869,0,14.0
2,1137,10,1432,2.6340899935242312,1,22.0
7,1997,10,1521,2.381043362136975,1,20.0
2,890,6,1137,1.3874249775656948,0,17.0
7,1973,5,2835,4.153122392027398,1,26.0
2,1625,4,4346,4.999096862562148,1,29.0
1,1940,6,1456,2.4420359384345276,1,21.0
3,1177,4,4784,1.3953447737174596,1,11.0
1,1800,4,206,4.7782030363959604,0,41.0
7,1427,9,3171,4.743987754446568,1,29.0
7,1846,10,559,1.3503414530139595,1,20.0
5,1875,2,476,4.188465034439247,0,35.0
1,1423,9,2023,1.688683984665806,1,16.0
2,933,4,1343,4.510752127794504,1,32.0
6,1871,7,3220,4.654221553194912,1,29.0
7,1253,5,3500,4.473667148952154,0,27.0
6,1651,1,2566,2.1711671981393845,1,17.0
3,1050,1,3257,3.412361583867607,0,22.0
4,1330,4,4733,2.6132423567725405,0,17.0
1,952,9,3585,2.564531159339213,0,18.0
1,983,4,3688,3.1370089485755184,0,20.0
1,1671,4,4195,4.708124190253292,1,28.0
1,1044,2,1679,2.14131314468865,1,19.0
2,871,10,1939,2.4164212198299335,1,19.0
6,1455,5,2895,2.417408078127792,1,18.0
3,1993,10,2104,2.8186828659612915,1,21.0
1,1410,3,2867,2.4639436583014174,1,18.0
4,1488,1,4209,3.0220073366537292,1,19.0
4,1317,2,1559,1.6443529829602523,0,17.0
1,1593,10,4137,2.531674916189751,1,17.0
5,1710,3,2961,4.929612199743792,1,30.0
5,1733,1,4394,3.68129603657648,0,23.0
1,1492,10,2897,1.1494914428778444,0,11.0
6,1351,4,502,2.6446579952606215,1,27.0
5,1527,9,2279,3.707708666865828,1,25.0
2,1996,1,3075,4.878010724927362,0,30.0
5,1612,4,4088,3.091717744562941,1,20.0
7,1076,9,338,2.1713936557475892,1,26.0
7,1258,3,1459,1.500662703239355,1,16.0
7,1650,8,3587,4.00106241560607,1,25.0
1,1828,9,1764,3.4897847081248776,1,25.0
5,1631,7,2192,2.458593884737703,0,19.0
5,1440,1,2977,3.8140292585974076,0,25.0
3,1839,3,4238,3.4743471532208843,1,22.0
7,1921,3,2250,1.8588263006834165,0,16.0
6,1091,8,3284,1.0416850996312115,0,10.0
6,1381,10,4044,1.1161741475645979,1,10.0
5,1839,10,2084,2.8372861725953564,0,21.0
5,1546,2,4015,4.089531781002272,0,25.0
7,1114,10,373,4.379968629228309,1,37.0
3,1232,9,2870,3.1787063365294213,0,22.0
2,1746,7,4123,3.2605581587394985,0,21.0
2,1955,5,618,4.121446152812444,0,33.0
2,1573,7,95,1.57855369358618,0,27.0
6,1723,1,866,3.237327755462333,0,27.0
6,1791,9,1056,2.715112971637197,0,24.0
1,1839,5,4555,3.396768700629967,0,21.0
1,1512,8,3997,2.5448032247751073,0,17.0
3,1243,10,2932,4.2767111101741,1,27.0
4,1128,5,4343,4.051908897444983,1,25.0
3,841,2,2157,1.9508920005590213,0,17.0
1,1915,6,3952,2.5232683181093947,1,17.0
3,1059,2,2159,3.879768792173947,1,26.0
6,1436,5,1108,4.483905254577332,0,32.0
4,1715,7,4589,1.6521918327016372,1,12.0
6,1188,6,3735,3.4167186820614157,0,22.0
7,847,4,1078,4.11941184832457,0,31.0
5,1101,2,1097,3.6171491574133077,1,28.0
3,1314,6,809,4.817791672515984,0,36.0
2,1982,1,4848,3.018305976937944,0,19.0
1,807,2,1599,2.414434886508426,1,20.0
4,1987,1,198,2.1012400087078675,0,28.0
6,1805,9,1387,4.398818459481722,1,31.0
5,876,7,1522,1.3767891928319607,1,15.0
1,1973,7,2176,3.2220485845910956,1,23.0
2,912,7,898,4.587127389802258,0,34.0
2,1959,5,658,4.6610472244475165,0,36.0
6,1476,2,1938,3.407829822101591,1,24.0
6,1129,8,3838,3.8103655045337095,0,24.0
1,1220,3,1347,4.721917632789097,1,33.0
3,1031,5,3943,1.948113021994844,1,14.0
3,1445,5,1197,1.5501959929237246,0,17.0
4,1808,1,4027,3.194470213195567,1,20.0
6,1618,3,4463,2.529562799812419,1,17.0
2,1520,4,2337,1.2492394199870933,0,13.0
1,1689,8,4273,2.185207873240735,0,15.0
7,1947,9,546,2.748255688967009,1,27.0
5,1088,7,430,4.082749472171375,0,35.0
4,1946,10,1783,2.1703941736616756,1,19.0
4,1225,3,4650,3.100966699132393,1,20.0
7,1614,9,2232,4.451971760822718,0,29.0
7,1973,9,2690,4.698183060343743,0,29.0
3,1185,6,1699,4.447252591487142,0,30.0
1,1795,9,4311,1.3752608219907452,1,11.0
3,1285,1,2301,4.753900516558574,1,30.0
7,1488,1,2768,2.6572714127259403,1,19.0
4,1583,7,2191,1.6118493155542635,0,15.0
7,866,6,2247,3.6678750431801364,0,25.0
7,1540,7,4904,4.451581900328754,1,26.0
6,1401,5,4180,1.6041901592726826,1,12.0
4,1299,6,668,2.5738564101356936,0,25.0
1,1242,4,3750,1.7655493731120213,0,14.0
3,1127,8,4832,4.230341911445896,1,25.0
1,1809,6,3531,3.7404995436282564,1,24.0
5,1824,4,358,2.619592317773428,0,28.0
4,871,3,1471,2.3043436074567425,1,20.0
6,1317,7,931,1.3656518229976542,1,18.0
1,1068,8,1760,3.6571658930053488,1,26.0
6,1880,5,699,4.16950549385681,0,33.0
5,1615,8,3048,1.6830133323252858,1,14.0
6,988,9,1367,4.690008563223276,0,32.0
5,1363,9,1844,3.6938508700174424,0,26.0
1,1110,7,2442,2.377156678644388,0,18.0
4,958,5,3269,4.753547028042876,0,29.0
4,1575,4,4012,2.999220359411043,0,19.0
4,1404,1,838,2.508582898484403,1,24.0
6,1682,7,1928,3.268547333703721,0,24.0
7,1604,8,1747,4.427014726770693,1,30.0
1,1759,4,1177,4.162709349504193,0,31.0
5,818,10,2541,1.241000029915976,0,12.0
6,1220,9,3574,3.852242666005008,0,24.0
3,942,3,2042,3.640810094419115,0,25.0
6,1580,3,3676,3.1068452294549136,1,20.0
7,1154,9,2618,1.433920478151658,0,13.0
2,1114,9,695,4.2226627003490105,1,33.0
3,1664,6,4602,1.1388630273065363,0,10.0
5,1389,6,1859,4.190592001077828,1,28.0
6,1000,6,3910,2.6836245471689666,0,18.0
5,819,7,1786,3.5786082421453904,0,26.0
7,1403,1,4013,4.804175897945976,0,29.0
2,918,6,501,1.8208381612918179,0,23.0
3,1251,8,1209,3.235078248154554,0,26.0
1,893,8,497,4.922007781381747,0,38.0
4,1729,4,3183,3.609855668543552,0,23.0
7,1312,9,1712,2.905740443420725,1,22.0
5,1616,9,641,4.135102577932409,0,33.0
1,1955,1,3301,3.766832620179844,1,24.0
2,1450,7,1104,2.62907397927604,0,23.0
7,1579,1,4741,1.7444334733634728,1,13.0
2,912,1,3472,2.803716924454945,0,19.0
4,888,6,3493,3.916134269625216,0,25.0
3,1595,3,4335,2.871177897816311,0,19.0
7,1510,10,3389,3.5923172863470243,1,23.0
1,1248,4,1311,3.535206875017415,0,27.0
6,1796,8,1383,2.4305644118639265,0,21.0
4,1714,1,315,1.2347177910803695,0,22.0
5,846,5,707,3.8446720984959195,0,31.0
2,1692,6,4823,1.7841000986510749,0,13.0
1,1691,6,1656,1.2306508461367245,1,14.0
6,1521,1,1677,3.6246772136267253,0,26.0
4,1514,1,131,3.086186812414257,1,34.0
6,1283,8,1378,3.79507734782288,1,28.0
4,1305,4,3027,3.9226349610278217,1,25.0
7,1533,8,4223,2.8903384234122225,1,19.0
5,1779,5,2277,4.438938665690091,1,29.0
6,1028,6,1475,3.1723320611539148,0,24.0
3,1727,2,1616,1.9385199801118893,0,18.0
4,830,6,2808,1.9522062691636282,1,16.0
1,1176,9,114,1.9251988857398916,1,28.0
4,1985,8,4249,4.985507621817355,0,29.0
7,1371,8,356,1.5401091933557804,1,23.0
1,1764,10,4915,1.032544643126558,0,9.0
5,1365,3,3814,2.109620316884613,0,15.0
7,1931,9,3460,1.1650151077090847,0,11.0
3,1417,9,156,3.160830966927006,0,34.0
3,1209,5,4697,1.2842911473930032,0,10.0
2,1543,7,1694,1.0495941333191299,1,13.0
3,1465,9,1879,2.8242828681596337,0,22.0
2,835,8,1615,2.212331504611935,1,19.0
2,1393,3,2265,4.891218268539292,0,31.0
2,1406,6,4723,3.058702304771769,0,19.0
6,1968,3,4532,4.894703074033606,0,29.0
3,831,2,1861,3.421313548615809,0,25.0
6,1659,10,2031,2.4825126524361147,1,20.0
4,902,10,1817,4.058873450694621,1,28.0
4,1430,8,3837,1.1490028499591176,1,10.0
7,855,6,1042,1.8106612052961366,1,19.0
1,1471,8,1314,2.60124237600652,0,22.0
2,1261,2,3215,4.955440543521911,1,30.0
3,1715,4,3601,4.6288514989348855,0,28.0
6,1348,1,4843,2.6090420071505154,0,17.0
7,1053,3,565,2.644791871418521,0,27.0
3,1909,1,3175,1.217362505015879,1,11.0
7,1559,7,4349,2.982601062391717,1,19.0
7,1602,6,3767,3.9101762170960392,1,24.0
4,1306,4,4712,2.3528253646948927,0,16.0
7,1960,7,1357,2.916968754763832,0,24.0
3,989,10,3926,1.1069050689138686,0,10.0
4,1656,8,1516,2.2172676563097804,1,20.0
3,1332,4,3534,2.4042528123285716,0,17.0
3,1953,6,2582,3.207273153746154,0,22.0
2,907,5,1632,3.389348842348927,1,25.0
3,1345,10,4680,1.4107918899678005,1,11.0
5,962,10,2182,3.0470504375035086,1,22.0
7,1381,1,1916,3.5826341694531743,1,25.0
6,887,3,95,2.151088032447834,0,30.0
5,1377,10,2965,4.252362791518742,1,27.0
1,1249,9,2487,2.1610467211771596,1,17.0
7,1036,9,2842,4.328051752590099,1,27.0
7,820,2,544,2.334851726214512,1,25.0
7,1606,4,2735,2.9207091765479283,1,20.0
2,1154,6,979,1.8626139766359988,0,20.0
2,1099,10,4225,4.28512963462477,1,26.0
4,1550,2,4033,3.1019390719253406,0,20.0
5,1594,1,4292,2.736627569484284,0,18.0
5,1988,9,2279,4.832036500968792,1,31.0
3,923,7,3504,2.044531658664679,0,15.0
5,1633,1,380,4.151877166556108,1,36.0
6,1737,4,340,4.933774043446112,1,40.0
4,1226,6,4418,2.4144014381480114,1,16.0
4,1380,5,3386,4.30608132451413,1,27.0
3,1719,4,339,1.9527513473434572,1,25.0
3,1938,10,2163,2.715565507313565,0,20.0
1,1652,8,1334,2.633884880296506,0,22.0
5,1769,10,1584,2.8799621181557353,0,23.0
2,1392,7,3916,3.883678210334275,0,24.0
2,1583,6,4802,3.4989174428588443,0,21.0
1,1324,4,463,4.208186562579536,0,35.0
2,1741,6,685,1.02893722730887,1,18.0
6,1001,1,721,2.6181787018700002,0,25.0
6,1807,5,4998,3.6721170375472747,1,22.0
5,1436,6,1179,2.7198606696266268,1,23.0
5,1063,6,2171,3.4057304729693505,1,24.0
3,1487,6,1265,3.6106726072995396,0,27.0
3,1493,10,370,3.993273359843984,1,35.0
6,1369,4,2582,2.48760868988977,1,19.0
7,1730,7,2540,2.6921769702272074,0,20.0
5,1222,6,3499,4.327070560519639,1,27.0
5,965,8,1167,2.475786771241961,1,22.0
2,1015,3,3765,4.529009335321944,1,27.0
1,1674,1,199,4.885805885734584,1,42.0
3,1012,7,3066,1.9425577051011396,0,15.0
3,1533,4,1049,4.217300814620019,0,31.0
7,1308,7,3808,1.7577111126633933,0,13.0
3,1535,6,2244,1.9919375135565627,1,17.0
1,1287,9,3782,2.1135970150228465,0,15.0
5,964,10,4264,3.6121853680531077,0,22.0
7,1370,3,226,2.845595591700793,1,31.0
6,1800,3,4143,3.156243196923541,1,20.0
4,1082,3,4262,3.324329374482488,0,21.0
2,1259,2,4509,4.487390962405938,0,27.0
2,1313,1,2826,2.925445638106689,0,20.0
2,1920,10,2401,4.721051399712524,1,30.0
7,933,2,2649,4.754886281742204,1,30.0
2,956,5,525,4.1952421017384385,0,35.0
3,914,7,4359,2.149249663137854,0,15.0
4,1371,8,3743,4.126223496877501,0,25.0
5,922,6,4752,2.705748565766496,0,18.0
5,946,9,1571,4.335734601520837,1,30.0
7,1258,9,1847,4.481660168008906,0,30.0
4,961,6,3470,2.4697400538326644,0,17.0
4,1204,10,368,2.96363454393934,1,30.0
5,1143,2,1401,4.304963556308955,0,30.0
5,1348,8,4964,2.453346423111473,1,16.0
5,1390,7,349,4.849932150756665,0,40.0
3,989,3,3177,4.01956622072726,1,25.0
2,840,5,3649,4.969258786149512,0,30.0
2,879,6,4127,4.646328010528234,1,28.0
7,1160,8,632,1.4053695694949693,1,20.0
3,1153,2,2684,3.04295911813391,0,21.0
1,1782,5,2424,4.947973356243205,1,31.0
7,1374,3,4539,2.1623511529172195,0,15.0
5,1917,7,2252,2.5459326074324755,0,19.0
4,1535,1,2698,3.293763456017628,1,22.0
4,1995,3,3233,1.6054092076769253,0,13.0
2,1113,3,4058,3.3389546522093863,1,21.0
6,1810,7,4105,3.996551852862515,0,24.0
6,1842,5,3884,2.0069084018325336,1,15.0
5,1548,8,817,4.808333899520313,0,36.0
2,1461,3,1760,2.253706815860969,0,19.0
5,1895,5,1730,2.8981272469055,0,22.0
2,1667,10,906,1.5600812650786708,0,19.0
3,904,10,3303,2.363534195394618,1,17.0
4,1929,7,1543,1.8277082279721815,0,18.0
7,1026,4,432,1.0290803970222724,0,20.0
5,1049,9,4876,1.673795391089571,1,12.0
3,1994,7,1842,3.1374567939317237,0,23.0
5,1775,6,1918,3.3715215699744614,1,24.0
5,1551,9,845,2.1348837095338125,1,22.0
1,1527,2,807,2.7324237988401667,0,25.0
4,1274,5,1586,1.1151638323356003,0,14.0
3,1817,8,3905,4.283075314287981,1,26.0
7,1071,10,2451,4.238817660905404,1,27.0
7,1175,2,4535,1.6159326008412735,1,12.0
4,1271,7,4290,3.079070589242847,1,20.0
1,1272,7,1410,2.2573514070255873,0,20.0
3,1474,8,4748,3.66151088446656,0,22.0
5,1832,6,574,2.767019241244732,0,27.0
2,1037,1,510,3.4908173628966215,1,31.0
3,1138,1,3127,2.377304737183927,0,17.0
3,1881,2,2795,2.4758037498698067,0,18.0
3,801,7,4123,3.125097174933429,1,20.0
4,1925,6,2668,1.8774458054202925,0,15.0
3,1922,6,150,3.887805581816502,0,37.0
7,1105,2,1696,3.5646375117136304,1,26.0
5,853,5,1762,1.5804810188033231,1,16.0
1,1161,3,4961,1.913809680788121,0,13.0
1,1990,7,3760,3.018249854965957,0,20.0
2,1337,8,1272,1.0360381015248499,1,14.0
6,1804,6,912,4.859940454905144,0,35.0
2,1634,6,549,1.1013538892427093,0,19.0
5,1606,4,4978,3.229213945632133,0,20.0
2,1530,10,2054,2.698346907841411,0,21.0
7,1991,2,2938,4.83897370495498,0,30.0
5,1269,9,3955,1.0963139873820755,1,10.0
2,1797,8,4360,2.9357148946905287,1,19.0
7,1017,5,3223,2.3550685677636323,1,17.0
7,1500,9,2524,1.8978502152866885,0,16.0
6,1625,9,2309,1.314689803685765,1,13.0
6,1170,9,2656,4.766119547658814,0,30.0
1,1560,4,1243,2.9146497378957523,1,24.0
1,1935,1,3751,1.9681417771254117,0,15.0
3,1368,2,4367,4.6218817681740605,0,27.0
5,2000,10,2668,4.4570264277468015,1,28.0
2,982,3,3157,3.555232803119942,0,23.0
1,1276,3,4249,4.44345663387065,0,27.0
5,1195,3,2003,2.479744201461248,1,20.0
6,1426,3,1323,2.9169659095086535,1,24.0
3,1902,9,998,4.208933508943899,0,32.0
1,1600,10,914,2.714654351174556,0,25.0
1,1997,7,2427,4.85944725741075,0,31.0
5,1571,7,4934,4.731447990203948,1,28.0
3,1209,8,3284,3.262088173361716,0,21.0
6,1727,1,2237,4.734259970101717,1,30.0
6,1214,2,235,3.3584950496508044,1,33.0
4,1932,2,543,3.323518161467444,0,30.0
6,1417,3,3811,4.211387941979121,0,26.0
6,1452,10,3339,4.113509563648304,0,26.0
4,1290,3,3354,3.5434895589040063,1,23.0
6,1657,2,2437,3.2437907861210826,1,23.0
6,1214,8,588,3.220704648152014,0,29.0
5,1587,5,1103,3.7841611083276137,0,29.0
2,939,3,351,4.220026358853208,0,36.0
2,1781,7,4904,3.0952914544398795,0,19.0
7,1155,3,2140,3.7391200505413416,1,26.0
